run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
19,6,0.4,20,2,2,5,5,1,-7.723390587308462,0,0,2066142960,1815427790,5,ok,
19,6,0.4,20,2,2,6,5,1,-7.723390587308462,0,0,2066142960,1815427790,6,ok,
19,6,0.4,20,2,2,7,5,3,-7.723390587308497,0,0,2066142960,1815427790,7,ok,
19,6,0.4,20,2,2,8,5,2,-7.723390587308504,0,0,2066142960,1815427790,8,ok,
19,6,0.4,20,2,2,9,5,2,-7.723390587308504,0,0,2066142960,1815427790,9,ok,
19,6,0.4,20,2,2,10,3,2,-7.7892112917632215,0,0,2066142960,1815427790,10,ok,
20,6,0.4,20,2,2,1,3,0,-41.37500500782095,0,0,1731896075,121632060,1,ok,
20,6,0.4,20,2,2,2,1,1,-33.35911189679239,0,0,1731896075,121632060,2,ok,
20,6,0.4,20,2,2,3,0,2,-31.324014909118553,0,0,1731896075,121632060,3,ok,
20,6,0.4,20,2,2,4,0,1,-31.324014909118553,0,0,1731896075,121632060,4,ok,
20,6,0.4,20,2,2,5,0,2,-31.324014909118556,0,0,1731896075,121632060,5,ok,
20,6,0.4,20,2,2,6,0,1,-31.324014909118553,0,0,1731896075,121632060,6,ok,
20,6,0.4,20,2,2,7,0,2,-31.324014909118553,0,0,1731896075,121632060,7,ok,
20,6,0.4,20,2,2,8,0,3,-31.324014909118556,0,0,1731896075,121632060,8,ok,
20,6,0.4,20,2,2,9,1,3,-31.618661115705137,0,0,1731896075,121632060,9,ok,
20,6,0.4,20,2,2,10,1,2,-31.618661115705137,0,0,1731896075,121632060,10,ok,
21,6,0.4,20,2,2,1,5,2,-30.009766624522626,0,0,22989415,533792607,1,ok,
21,6,0.4,20,2,2,2,3,4,-19.724277740821147,0,0,22989415,533792607,2,ok,
21,6,0.4,20,2,2,3,3,3,-19.72427774082115,0,0,22989415,533792607,3,ok,
21,6,0.4,20,2,2,4,3,4,-19.72427774082115,0,0,22989415,533792607,4,ok,
21,6,0.4,20,2,2,5,3,2,-19.841659672555593,0,0,22989415,533792607,5,ok,
21,6,0.4,20,2,2,6,3,1,-19.841659672555597,0,0,22989415,533792607,6,ok,
21,6,0.4,20,2,2,7,3,2,-19.84165967255559,0,0,22989415,533792607,7,ok,
21,6,0.4,20,2,2,8,3,5,-19.841659672555764,0,0,22989415,533792607,8,ok,
21,6,0.4,20,2,2,9,3,4,-19.72427774082098,0,0,22989415,533792607,9,ok,
21,6,0.4,20,2,2,10,4,2,-19.99235239862526,0,0,22989415,533792607,10,ok,
22,6,0.4,20,2,2,1,2,0,-5.621156664784092,0,0,35580839,2880309928,1,ok,
22,6,0.4,20,2,2,2,0,2,-1.3843301758371922,0,0,35580839,2880309928,2,ok,
22,6,0.4,20,2,2,3,2,2,2.25773966540398,0,0,35580839,2880309928,3,ok,
