run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
3,6,0.4,1000,1,1,5,1,0,-1647.4207083106844,0,1,323153948,70985653,5,ok,
3,6,0.4,1000,1,1,6,2,0,-1650.312999681399,0,1,323153948,70985653,6,ok,
3,6,0.4,1000,1,1,7,1,0,-1647.2420616509264,0,1,323153948,70985653,7,ok,
3,6,0.4,1000,1,1,8,1,0,-1647.4426828053513,0,1,323153948,70985653,8,ok,
3,6,0.4,1000,1,1,9,2,1,-1650.405505530612,0,1,323153948,70985653,9,ok,
3,6,0.4,1000,1,1,10,1,0,-1647.334567500142,0,1,323153948,70985653,10,ok,
3,6,0.4,1000,1,2,1,0,0,-1643.9916218648598,1,1,323153948,70985653,1,ok,
3,6,0.4,1000,1,2,2,1,1,-1647.0625598953297,0,1,323153948,70985653,2,ok,
3,6,0.4,1000,1,2,3,1,0,-1647.0625598953325,0,1,323153948,70985653,3,ok,
3,6,0.4,1000,1,2,4,2,1,-1650.2844674034623,0,1,323153948,70985653,4,ok,
3,6,0.4,1000,1,2,5,1,0,-1647.4207083106844,0,1,323153948,70985653,5,ok,
3,6,0.4,1000,1,2,6,1,0,-1647.445105150725,0,1,323153948,70985653,6,ok,
3,6,0.4,1000,1,2,7,2,0,-1650.312999681399,0,1,323153948,70985653,7,ok,
3,6,0.4,1000,1,2,8,1,0,-1647.2420616509264,0,1,323153948,70985653,8,ok,
3,6,0.4,1000,1,2,9,1,0,-1647.4426828053513,0,1,323153948,70985653,9,ok,
3,6,0.4,1000,1,2,10,2,1,-1650.405505530612,0,1,323153948,70985653,10,ok,
3,6,0.4,1000,2,1,1,0,0,-1643.9916218648598,1,1,323153948,70985653,1,ok,
3,6,0.4,1000,2,1,2,1,1,-1647.0625598953297,0,1,323153948,70985653,2,ok,
3,6,0.4,1000,2,1,3,1,0,-1647.0625598953325,0,1,323153948,70985653,3,ok,
3,6,0.4,1000,2,1,4,1,0,-1647.2420616509264,0,1,323153948,70985653,4,ok,
3,6,0.4,1000,2,1,5,1,0,-1647.334567500142,0,1,323153948,70985653,5,ok,
3,6,0.4,1000,2,1,6,1,0,-1647.4181699352262,0,1,323153948,70985653,6,ok,
3,6,0.4,1000,2,1,7,1,0,-1647.4181699352264,0,1,323153948,70985653,7,ok,
3,6,0.4,1000,2,1,8,1,0,-1647.4207083106844,0,1,323153948,70985653,8,ok,
3,6,0.4,1000,2,1,9,1,1,-1647.4262302853342,0,1,323153948,70985653,9,ok,
3,6,0.4,1000,2,1,10,1,0,-1647.4262302853344,0,1,323153948,70985653,10,ok,
3,6,0.4,1000,2,2,1,0,0,-1643.9916218648598,1,1,323153948,70985653,1,ok,
3,6,0.4,1000,2,2,2,1,1,-1647.0625598953297,0,1,323153948,70985653,2,ok,
3,6,0.4,1000,2,2,3,1,0,-1647.0625598953325,0,1,323153948,70985653,3,ok,
3,6,0.4,1000,2,2,4,1,0,-1647.2420616509264,0,1,323153948,70985653,4,ok,
3,6,0.4,1000,2,2,5,1,0,-1647.334567500142,0,1,323153948,70985653,5,ok,
3,6,0.4,1000,2,2,6,1,0,-1647.4181699352262,0,1,323153948,70985653,6,ok,
3,6,0.4,1000,2,2,7,1,0,-1647.4181699352264,0,1,323153948,70985653,7,ok,
3,6,0.4,1000,2,2,8,1,0,-1647.4207083106844,0,1,323153948,70985653,8,ok,
3,6,0.4,1000,2,2,9,1,1,-1647.4262302853342,0,1,323153948,70985653,9,ok,
3,6,0.4,1000,2,2,10,1,0,-1647.4262302853344,0,1,323153948,70985653,10,ok,
4,6,0.4,1000,1,1,1,0,0,-2286.0741897629505,1,1,752767290,3492969079,1,ok,
4,6,0.4,1000,1,1,2,0,1,-2286.07418976295,0,1,752767290,3492969079,2,ok,
4,6,0.4,1000,1,1,3,1,1,-2287.632842648221,0,1,752767290,3492969079,3,ok,
4,6,0.4,1000,1,1,4,1,0,-2287.849287772219,0,1,752767290,3492969079,4,ok,
4,6,0.4,1000,1,1,5,1,1,-2288.138710940647,0,1,752767290,3492969079,5,ok,
4,6,0.4,1000,1,1,6,1,0,-2288.138710940647,0,1,752767290,3492969079,6,ok,
4,6,0.4,1000,1,1,7,1,0,-2288.723684408278,0,1,752767290,3492969079,7,ok,
4,6,0.4,1000,1,1,8,1,1,-2288.940129532273,0,1,752767290,3492969079,8,ok,
4,6,0.4,1000,1,1,9,2,1,-2289.6973638259174,0,1,752767290,3492969079,9,ok,
4,6,0.4,1000,1,1,10,2,1,-2289.857210225615,0,1,752767290,3492969079,10,ok,
4,6,0.4,1000,1,2,1,0,0,-2286.0741897629505,1,1,752767290,3492969079,1,ok,
4,6,0.4,1000,1,2,2,0,1,-2286.07418976295,0,1,752767290,3492969079,2,ok,
4,6,0.4,1000,1,2,3,1,1,-2286.403343001679,0,1,752767290,3492969079,3,ok,
4,6,0.4,1000,1,2,4,0,2,-2286.07418976295,0,1,752767290,3492969079,4,ok,
4,6,0.4,1000,1,2,5,0,1,-2286.0741897629505,0,1,752767290,3492969079,5,ok,
4,6,0.4,1000,1,2,6,0,2,-2286.0741897629505,0,1,752767290,3492969079,6,ok,
4,6,0.4,1000,1,2,7,0,3,-2286.0741897629505,0,1,752767290,3492969079,7,ok,
4,6,0.4,1000,1,2,8,0,4,-2286.074189762951,0,1,752767290,3492969079,8,ok,
4,6,0.4,1000,1,2,9,0,3,-2286.074189762951,0,1,752767290,3492969079,9,ok,
4,6,0.4,1000,1,2,10,0,1,-2286.0741897629505,0,1,752767290,3492969079,10,ok,
4,6,0.4,1000,2,1,1,0,0,-2286.0741897629505,1,1,752767290,3492969079,1,ok,
4,6,0.4,1000,2,1,2,0,1,-2286.07418976295,0,1,752767290,3492969079,2,ok,
4,6,0.4,1000,2,1,3,1,1,-2287.632842648221,0,1,752767290,3492969079,3,ok,
4,6,0.4,1000,2,1,4,1,0,-2287.849287772219,0,1,752767290,3492969079,4,ok,
